game.id,game_date,visitor_score,home_score,visitor_code,home_code
14432,2024-12-04T03:30:00.000Z,105.0,127.0,POR,LAC
14433,2024-12-05T00:30:00.000Z,120.0,130.0,DET,BOS
14434,2024-12-05T00:30:00.000Z,90.0,99.0,IND,BKN
14435,2024-12-05T00:30:00.000Z,93.0,134.0,LAL,MIA
14436,2024-12-05T00:30:00.000Z,106.0,102.0,ORL,PHI
14437,2024-12-05T01:00:00.000Z,119.0,104.0,ATL,MIL
14438,2024-12-05T03:30:00.000Z,108.0,80.0,MIN,LAC
14439,2024-12-06T00:00:00.000Z,114.0,126.0,DEN,CLE
14440,2024-12-06T00:00:00.000Z,137.0,101.0,DAL,WAS
14441,2024-12-06T00:30:00.000Z,101.0,125.0,CHA,NYK
14442,2024-12-06T00:30:00.000Z,129.0,92.0,OKC,TOR
14443,2024-12-06T01:00:00.000Z,110.0,115.0,SAC,MEM
14444,2024-12-06T01:00:00.000Z,124.0,126.0,PHX,NOP
14445,2024-12-06T01:00:00.000Z,139.0,124.0,CHI,SAS
14446,2024-12-06T03:00:00.000Z,93.0,99.0,HOU,GSW
14447,2024-12-07T00:00:00.000Z,94.0,102.0,ORL,PHI
14448,2024-12-07T00:30:00.000Z,132.0,134.0,LAL,ATL
14449,2024-12-07T00:30:00.000Z,105.0,111.0,MIL,BOS
14450,2024-12-07T01:00:00.000Z,132.0,123.0,IND,CHI
14451,2024-12-07T01:00:00.000Z,140.0,113.0,SAC,SAS
14452,2024-12-07T03:00:00.000Z,107.0,90.0,MIN,GSW
14453,2024-12-07T03:00:00.000Z,141.0,99.0,UTA,POR
14454,2024-12-07T18:00:00.000Z,116.0,102.0,CLE,CHA
14455,2024-12-08T00:00:00.000Z,113.0,122.0,DEN,WAS
14456,2024-12-08T00:00:00.000Z,119.0,109.0,OKC,NOP
14457,2024-12-08T00:30:00.000Z,120.0,111.0,DET,NYK
14458,2024-12-08T00:30:00.000Z,125.0,118.0,DAL,TOR
14459,2024-12-08T01:00:00.000Z,127.0,121.0,MEM,BOS
14460,2024-12-08T01:00:00.000Z,111.0,121.0,PHX,MIA
14461,2024-12-08T18:00:00.000Z,108.0,100.0,PHI,CHI
14462,2024-12-08T20:30:00.000Z,118.0,113.0,MIL,BKN
14463,2024-12-08T22:00:00.000Z,113.0,109.0,CHA,IND
14464,2024-12-08T23:00:00.000Z,141.0,111.0,DEN,ATL
14465,2024-12-08T23:00:00.000Z,113.0,122.0,CLE,MIA
14466,2024-12-08T23:30:00.000Z,110.0,115.0,PHX,ORL
14467,2024-12-09T00:00:00.000Z,140.0,112.0,MEM,WAS
14468,2024-12-09T00:00:00.000Z,116.0,121.0,NOP,SAS
14469,2024-12-09T01:30:00.000Z,106.0,114.0,MIN,GSW
14470,2024-12-09T02:00:00.000Z,117.0,106.0,HOU,LAC
14471,2024-12-09T02:00:00.000Z,97.0,141.0,UTA,SAC
14472,2024-12-09T02:30:00.000Z,98.0,107.0,POR,LAL
14473,2024-12-10T00:30:00.000Z,113.0,108.0,NYK,TOR
14474,2024-12-20T00:00:00.000Z,126.0,119.0,UTA,DET
14475,2024-12-20T00:00:00.000Z,105.0,99.0,OKC,ORL
14476,2024-12-20T00:00:00.000Z,114.0,123.0,CHA,WAS
14477,2024-12-20T00:30:00.000Z,117.0,108.0,CHI,BOS
14478,2024-12-20T00:30:00.000Z,101.0,94.0,BKN,TOR
14479,2024-12-20T01:00:00.000Z,113.0,133.0,NOP,HOU
14480,2024-12-20T01:00:00.000Z,93.0,144.0,GSW,MEM
14481,2024-12-20T01:00:00.000Z,133.0,107.0,NYK,MIN
14482,2024-12-20T01:30:00.000Z,118.0,95.0,LAC,DAL
14483,2024-12-20T02:00:00.000Z,120.0,111.0,IND,PHX
14484,2024-12-20T02:30:00.000Z,126.0,133.0,ATL,SAS
14485,2024-12-20T03:00:00.000Z,124.0,126.0,DEN,POR
14486,2024-12-20T03:00:00.000Z,113.0,100.0,LAL,SAC
14487,2024-12-21T00:00:00.000Z,98.0,108.0,CHA,PHI
14488,2024-12-21T00:30:00.000Z,101.0,124.0,MIL,CLE
14489,2024-12-21T01:00:00.000Z,104.0,97.0,OKC,MIA
14490,2024-12-21T23:00:00.000Z,103.0,99.0,LAL,SAC
14491,2024-12-22T00:00:00.000Z,114.0,121.0,MIA,ORL
14492,2024-12-22T00:30:00.000Z,128.0,112.0,MEM,ATL
14493,2024-12-22T00:30:00.000Z,105.0,94.0,UTA,BKN
14494,2024-12-22T01:00:00.000Z,99.0,126.0,PHI,CLE
14495,2024-12-22T01:00:00.000Z,123.0,98.0,BOS,CHI
14496,2024-12-22T01:00:00.000Z,101.0,112.0,WAS,MIL
14497,2024-12-22T01:00:00.000Z,113.0,103.0,GSW,MIN
14498,2024-12-22T01:00:00.000Z,104.0,93.0,NYK,NOP
14499,2024-12-22T01:30:00.000Z,97.0,113.0,LAC,DAL
14500,2024-12-22T01:30:00.000Z,94.0,114.0,POR,SAS
14501,2024-12-22T02:00:00.000Z,133.0,125.0,DET,PHX
14502,2024-12-22T23:00:00.000Z,114.0,110.0,HOU,TOR
14503,2024-12-22T23:00:00.000Z,122.0,95.0,IND,SAC
14504,2024-12-23T00:00:00.000Z,132.0,129.0,DEN,NOP
14505,2024-12-24T00:00:00.000Z,114.0,101.0,HOU,CHA
14506,2024-12-24T00:00:00.000Z,113.0,124.0,UTA,CLE
14507,2024-12-24T00:00:00.000Z,104.0,108.0,BOS,ORL
14508,2024-12-24T00:00:00.000Z,106.0,111.0,SAS,PHI
14509,2024-12-24T00:30:00.000Z,104.0,117.0,MIN,ATL
14510,2024-12-24T00:30:00.000Z,95.0,110.0,BKN,MIA
14511,2024-12-24T00:30:00.000Z,125.0,139.0,TOR,NYK
14512,2024-12-24T01:00:00.000Z,112.0,91.0,MIL,CHI
14513,2024-12-24T01:00:00.000Z,114.0,110.0,LAC,MEM
14514,2024-12-24T01:00:00.000Z,105.0,123.0,WAS,OKC
14515,2024-12-24T01:30:00.000Z,108.0,132.0,POR,DAL
14516,2024-12-24T03:00:00.000Z,90.0,117.0,PHX,DEN
14517,2024-12-24T03:00:00.000Z,111.0,105.0,IND,GSW
14518,2024-12-24T03:30:00.000Z,117.0,114.0,DET,LAL
14519,2024-12-25T17:00:00.000Z,114.0,117.0,SAS,NYK
14520,2024-12-25T19:30:00.000Z,105.0,99.0,MIN,DAL
14521,2024-12-25T22:00:00.000Z,118.0,114.0,PHI,BOS
14522,2024-12-26T01:00:00.000Z,115.0,113.0,LAL,GSW
14523,2024-12-26T03:30:00.000Z,100.0,110.0,DEN,PHX
14524,2024-12-27T00:00:00.000Z,120.0,114.0,OKC,IND
14525,2024-12-27T00:00:00.000Z,89.0,88.0,MIA,ORL
14526,2024-12-27T00:00:00.000Z,110.0,113.0,CHA,WAS
14527,2024-12-27T00:30:00.000Z,133.0,141.0,CHI,ATL
14528,2024-12-27T01:00:00.000Z,126.0,155.0,TOR,MEM
14529,2024-12-27T01:00:00.000Z,111.0,105.0,BKN,MIL
14530,2024-12-27T01:00:00.000Z,128.0,111.0,HOU,NOP
14531,2024-12-27T03:00:00.000Z,120.0,122.0,UTA,POR
14532,2024-12-27T03:00:00.000Z,114.0,113.0,DET,SAC
14533,2024-12-28T00:00:00.000Z,108.0,85.0,NYK,ORL
14534,2024-12-28T00:30:00.000Z,105.0,142.0,IND,BOS
14535,2024-12-28T00:30:00.000Z,96.0,87.0,SAS,BKN
14536,2024-12-28T01:00:00.000Z,113.0,112.0,MIN,HOU
14537,2024-12-28T01:00:00.000Z,132.0,124.0,MEM,NOP
14538,2024-12-28T02:00:00.000Z,149.0,135.0,CLE,DEN
14539,2024-12-28T02:00:00.000Z,98.0,89.0,DAL,PHX
14540,2024-12-28T03:00:00.000Z,92.0,102.0,GSW,LAC
14541,2024-12-28T20:00:00.000Z,110.0,120.0,MIA,ATL
14542,2024-12-28T23:00:00.000Z,106.0,94.0,OKC,CHA
14543,2024-12-29T00:00:00.000Z,136.0,132.0,NYK,WAS
14544,2024-12-29T01:00:00.000Z,111.0,116.0,MIL,CHI
14545,2024-12-29T01:30:00.000Z,105.0,109.0,PHX,GSW
14546,2024-12-29T02:00:00.000Z,121.0,134.0,DET,DEN
14547,2024-12-29T02:30:00.000Z,114.0,111.0,PHI,UTA
14548,2024-12-29T03:00:00.000Z,122.0,126.0,DAL,POR
14549,2024-12-29T03:30:00.000Z,122.0,132.0,SAC,LAL
14550,2024-12-29T20:30:00.000Z,101.0,102.0,BKN,ORL
14551,2024-12-29T23:00:00.000Z,123.0,114.0,IND,BOS
14552,2024-12-29T23:00:00.000Z,136.0,107.0,ATL,TOR
14553,2024-12-30T00:00:00.000Z,104.0,100.0,MIA,HOU
14554,2024-12-30T00:00:00.000Z,106.0,130.0,MEM,OKC
14555,2024-12-30T01:00:00.000Z,110.0,112.0,SAS,MIN
14556,2024-12-31T00:00:00.000Z,115.0,108.0,CHI,CHA
14557,2024-12-31T00:00:00.000Z,126.0,106.0,NYK,WAS
14558,2024-12-31T01:00:00.000Z,116.0,113.0,LAC,NOP
14559,2024-12-31T02:00:00.000Z,132.0,121.0,DEN,UTA
14560,2024-12-31T03:00:00.000Z,113.0,95.0,CLE,GSW
14561,2024-12-31T03:00:00.000Z,125.0,103.0,PHI,POR
14562,2024-12-31T03:00:00.000Z,100.0,110.0,DAL,SAC
14563,2024-12-31T20:00:00.000Z,,,TOR,BOS
14564,2024-12-31T20:00:00.000Z,,,MIL,IND
14565,2025-01-01T00:00:00.000Z,,,LAC,SAS
14566,2025-01-01T01:00:00.000Z,,,MIN,OKC
14567,2025-01-01T02:00:00.000Z,,,MEM,PHX
14568,2025-01-01T02:00:00.000Z,,,CLE,LAL
14569,2025-01-02T00:00:00.000Z,,,ORL,DET
14570,2025-01-02T00:00:00.000Z,,,CHI,WAS
14571,2025-01-02T00:30:00.000Z,,,NOP,MIA
14572,2025-01-02T00:30:00.000Z,,,UTA,NYK
14573,2025-01-02T00:30:00.000Z,,,BKN,TOR
14574,2025-01-02T01:00:00.000Z,,,DAL,HOU
14575,2025-01-02T02:00:00.000Z,,,ATL,DEN
14576,2025-01-02T03:00:00.000Z,,,PHI,SAC
14577,2025-01-03T00:30:00.000Z,,,IND,MIA
14578,2025-01-03T00:30:00.000Z,,,BOS,MIN
14579,2025-01-03T01:00:00.000Z,,,BKN,MIL
14580,2025-01-03T01:00:00.000Z,,,LAC,OKC
14581,2025-01-03T03:00:00.000Z,,,PHI,GSW
14582,2025-01-03T03:30:00.000Z,,,POR,LAL
14583,2025-01-04T00:00:00.000Z,,,CHA,DET
14584,2025-01-04T00:30:00.000Z,,,ORL,TOR
14585,2025-01-04T01:00:00.000Z,,,BOS,HOU
14586,2025-01-04T01:00:00.000Z,,,WAS,NOP
14587,2025-01-04T01:00:00.000Z,,,NYK,OKC
14588,2025-01-04T01:30:00.000Z,,,CLE,DAL
14589,2025-01-04T02:00:00.000Z,,,SAS,DEN
14590,2025-01-04T03:00:00.000Z,,,MEM,SAC
14591,2025-01-04T03:30:00.000Z,,,ATL,LAL
14592,2025-01-04T23:00:00.000Z,,,PHI,BKN
14593,2025-01-05T00:00:00.000Z,,,MIN,DET
14594,2025-01-05T00:00:00.000Z,,,PHX,IND
14595,2025-01-05T01:00:00.000Z,,,UTA,MIA
14596,2025-01-05T01:00:00.000Z,,,NYK,CHI
14597,2025-01-05T01:00:00.000Z,,,POR,MIL
14598,2025-01-05T01:00:00.000Z,,,DEN,SAS
14599,2025-01-05T01:30:00.000Z,,,MEM,GSW
14600,2025-01-05T03:30:00.000Z,,,ATL,LAC
14601,2025-01-05T20:30:00.000Z,,,BOS,OKC
14602,2025-01-05T23:00:00.000Z,,,CHA,CLE
14603,2025-01-05T23:00:00.000Z,,,NOP,WAS
14604,2025-01-05T23:30:00.000Z,,,UTA,ORL
14605,2025-01-06T00:00:00.000Z,,,LAL,HOU
14606,2025-01-06T01:30:00.000Z,,,SAC,GSW
14607,2025-01-07T00:00:00.000Z,,,POR,DET
14608,2025-01-07T00:00:00.000Z,,,PHX,PHI
14609,2025-01-07T00:30:00.000Z,,,IND,BKN
14610,2025-01-07T00:30:00.000Z,,,ORL,NYK
14611,2025-01-07T00:30:00.000Z,,,MIL,TOR
14612,2025-01-07T01:00:00.000Z,,,SAS,CHI
14613,2025-01-07T01:00:00.000Z,,,DAL,MEM
14614,2025-01-07T01:00:00.000Z,,,LAC,MIN
14615,2025-01-07T03:00:00.000Z,,,MIA,SAC
14616,2025-01-08T00:00:00.000Z,,,PHX,CHA
14617,2025-01-08T00:00:00.000Z,,,HOU,WAS
14618,2025-01-08T00:30:00.000Z,,,LAL,DAL
14619,2025-01-08T01:00:00.000Z,,,MIN,NOP
14620,2025-01-08T02:00:00.000Z,,,ATL,UTA
14621,2025-01-08T03:00:00.000Z,,,BOS,DEN
14622,2025-01-08T03:00:00.000Z,,,MIA,GSW
14623,2025-01-09T00:00:00.000Z,,,OKC,CLE
14624,2025-01-09T00:00:00.000Z,,,CHI,IND
14625,2025-01-09T00:00:00.000Z,,,TOR,NYK
14626,2025-01-09T00:00:00.000Z,,,WAS,PHI
14627,2025-01-09T00:30:00.000Z,,,DET,BKN
14628,2025-01-09T01:00:00.000Z,,,POR,NOP
14629,2025-01-09T02:00:00.000Z,,,LAC,DEN
14630,2025-01-09T02:30:00.000Z,,,SAS,MIL
14631,2025-01-10T00:00:00.000Z,,,TOR,CLE
14632,2025-01-10T00:00:00.000Z,,,GSW,DET
14633,2025-01-10T00:00:00.000Z,,,MIN,ORL
14634,2025-01-10T01:00:00.000Z,,,HOU,MEM
14635,2025-01-10T01:30:00.000Z,,,POR,DAL
14636,2025-01-10T02:00:00.000Z,,,ATL,PHX
14637,2025-01-10T02:00:00.000Z,,,MIA,UTA
14638,2025-01-10T03:30:00.000Z,,,CHA,LAL
14639,2025-01-11T00:00:00.000Z,,,GSW,IND
14640,2025-01-11T00:00:00.000Z,,,MIL,ORL
14641,2025-01-11T00:00:00.000Z,,,NOP,PHI
14642,2025-01-11T00:30:00.000Z,,,SAC,BOS
14643,2025-01-11T00:30:00.000Z,,,OKC,NYK
14644,2025-01-11T01:00:00.000Z,,,WAS,CHI
14645,2025-01-11T02:00:00.000Z,,,BKN,DEN
14646,2025-01-11T20:00:00.000Z,,,HOU,ATL
14647,2025-01-11T22:00:00.000Z,,,UTA,PHX
14648,2025-01-12T00:00:00.000Z,,,TOR,DET
14649,2025-01-12T01:00:00.000Z,,,MEM,MIN
14650,2025-01-12T03:00:00.000Z,,,MIA,POR
14651,2025-01-12T03:30:00.000Z,,,SAS,LAL
14652,2025-01-12T03:30:00.000Z,,,CHA,LAC
14653,2025-01-12T20:00:00.000Z,,,MIL,NYK
14654,2025-01-12T20:00:00.000Z,,,DEN,DAL
14655,2025-01-12T20:30:00.000Z,,,SAC,CHI
14656,2025-01-12T23:00:00.000Z,,,NOP,BOS
14657,2025-01-12T23:00:00.000Z,,,IND,CLE
14658,2025-01-12T23:00:00.000Z,,,PHI,ORL
14659,2025-01-12T23:00:00.000Z,,,OKC,WAS
14660,2025-01-13T01:00:00.000Z,,,BKN,UTA
14661,2025-01-13T02:00:00.000Z,,,CHA,PHX
14662,2025-01-14T00:00:00.000Z,,,MIN,WAS
14663,2025-01-14T00:30:00.000Z,,,DET,NYK
14664,2025-01-14T00:30:00.000Z,,,GSW,TOR
14665,2025-01-14T01:00:00.000Z,,,MEM,HOU
14666,2025-01-14T03:30:00.000Z,,,SAS,LAL
14667,2025-01-14T03:30:00.000Z,,,MIA,LAC
14668,2025-01-15T00:00:00.000Z,,,CLE,IND
14669,2025-01-15T00:00:00.000Z,,,OKC,PHI
14670,2025-01-15T00:30:00.000Z,,,PHX,ATL
14671,2025-01-15T01:00:00.000Z,,,NOP,CHI
14672,2025-01-15T01:00:00.000Z,,,SAC,MIL
14673,2025-01-15T02:30:00.000Z,,,DEN,DAL
14674,2025-01-15T03:00:00.000Z,,,BKN,POR
14675,2025-01-16T00:30:00.000Z,,,NYK,PHI
14676,2025-01-16T00:30:00.000Z,,,BOS,TOR
14677,2025-01-16T01:00:00.000Z,,,ATL,CHI
14678,2025-01-16T01:00:00.000Z,,,ORL,MIL
14679,2025-01-16T01:00:00.000Z,,,GSW,MIN
14680,2025-01-16T01:00:00.000Z,,,DAL,NOP
14681,2025-01-16T01:00:00.000Z,,,MEM,SAS
14682,2025-01-16T02:00:00.000Z,,,HOU,DEN
14683,2025-01-16T02:00:00.000Z,,,CHA,UTA
14684,2025-01-16T03:00:00.000Z,,,MIA,LAL
14685,2025-01-16T03:30:00.000Z,,,BKN,LAC
14686,2025-01-17T00:00:00.000Z,,,IND,DET
14687,2025-01-17T00:30:00.000Z,,,PHX,WAS
14688,2025-01-17T01:00:00.000Z,,,CLE,OKC
14689,2025-01-17T03:00:00.000Z,,,LAC,POR
14690,2025-01-17T03:00:00.000Z,,,HOU,SAC
14691,2025-01-18T00:00:00.000Z,,,ORL,BOS
14692,2025-01-18T00:30:00.000Z,,,MIN,NYK
14693,2025-01-18T01:00:00.000Z,,,DEN,MIA
14694,2025-01-18T01:00:00.000Z,,,TOR,MIL
14695,2025-01-18T01:00:00.000Z,,,UTA,NOP
14696,2025-01-18T01:00:00.000Z,,,MEM,SAS
14697,2025-01-18T01:30:00.000Z,,,OKC,DAL
14698,2025-01-18T02:30:00.000Z,,,CHA,CHI
14699,2025-01-18T03:30:00.000Z,,,BKN,LAL
14700,2025-01-18T22:00:00.000Z,,,PHX,DET
14701,2025-01-19T00:00:00.000Z,,,ATL,BOS
14702,2025-01-19T00:00:00.000Z,,,PHI,IND
14703,2025-01-19T01:30:00.000Z,,,WAS,GSW
14704,2025-01-19T02:00:00.000Z,,,CLE,MIN
14705,2025-01-19T03:00:00.000Z,,,HOU,POR
14706,2025-01-19T20:00:00.000Z,,,SAS,MIA
14707,2025-01-19T23:00:00.000Z,,,DEN,ORL
14708,2025-01-20T00:00:00.000Z,,,PHI,MIL
14709,2025-01-20T00:00:00.000Z,,,BKN,OKC
14710,2025-01-20T02:00:00.000Z,,,LAL,LAC
14711,2025-01-20T02:00:00.000Z,,,CHI,POR
14712,2025-01-20T02:00:00.000Z,,,WAS,SAC
14713,2025-01-20T17:00:00.000Z,,,DAL,CHA
14714,2025-01-20T19:00:00.000Z,,,DET,HOU
14715,2025-01-20T19:30:00.000Z,,,MIN,MEM
14716,2025-01-20T20:00:00.000Z,,,ATL,NYK
14717,2025-01-20T20:30:00.000Z,,,PHX,CLE
14718,2025-01-20T22:00:00.000Z,,,BOS,GSW
14719,2025-01-21T01:00:00.000Z,,,UTA,NOP
14720,2025-01-22T00:30:00.000Z,,,NYK,BKN
14721,2025-01-22T00:30:00.000Z,,,POR,MIA
14722,2025-01-22T00:30:00.000Z,,,ORL,TOR
14723,2025-01-22T03:00:00.000Z,,,PHI,DEN
14724,2025-01-22T03:30:00.000Z,,,WAS,LAL
14725,2025-01-22T03:30:00.000Z,,,CHI,LAC
14726,2025-01-23T00:30:00.000Z,,,DET,ATL
14727,2025-01-23T00:30:00.000Z,,,PHX,BKN
14728,2025-01-23T00:30:00.000Z,,,MIN,DAL
14729,2025-01-23T01:00:00.000Z,,,CLE,HOU
14730,2025-01-23T01:00:00.000Z,,,CHA,MEM
14731,2025-01-23T01:00:00.000Z,,,MIL,NOP
14732,2025-01-23T01:00:00.000Z,,,UTA,OKC
14733,2025-01-23T03:00:00.000Z,,,GSW,SAC
14734,2025-01-23T03:30:00.000Z,,,BOS,LAC
14735,2025-01-23T19:00:00.000Z,,,SAS,IND
14736,2025-01-24T00:00:00.000Z,,,POR,ORL
14737,2025-01-24T00:30:00.000Z,,,TOR,ATL
14738,2025-01-24T00:30:00.000Z,,,MIA,MIL
14739,2025-01-24T01:00:00.000Z,,,DAL,OKC
14740,2025-01-24T02:00:00.000Z,,,SAC,DEN
14741,2025-01-24T02:00:00.000Z,,,WAS,UTA
14742,2025-01-24T03:00:00.000Z,,,CHI,GSW
14743,2025-01-24T03:00:00.000Z,,,BOS,LAL
14744,2025-01-25T00:00:00.000Z,,,POR,CHA
14745,2025-01-25T00:00:00.000Z,,,CLE,PHI
14746,2025-01-25T01:00:00.000Z,,,NOP,MEM
14747,2025-01-25T17:00:00.000Z,,,IND,SAS
14748,2025-01-25T20:00:00.000Z,,,DEN,MIN
14749,2025-01-25T22:30:00.000Z,,,BOS,DAL
14750,2025-01-25T23:00:00.000Z,,,MIA,BKN
14751,2025-01-26T00:00:00.000Z,,,NOP,CHA
14752,2025-01-26T00:00:00.000Z,,,DET,ORL
14753,2025-01-26T00:30:00.000Z,,,TOR,ATL
14754,2025-01-26T00:30:00.000Z,,,HOU,CLE
14755,2025-01-26T00:30:00.000Z,,,SAC,NYK
14756,2025-01-26T01:00:00.000Z,,,PHI,CHI
14757,2025-01-26T01:00:00.000Z,,,UTA,MEM
14758,2025-01-26T01:30:00.000Z,,,LAL,GSW
14759,2025-01-26T02:00:00.000Z,,,WAS,PHX
14760,2025-01-26T03:30:00.000Z,,,MIL,LAC
14761,2025-01-26T23:00:00.000Z,,,OKC,POR
14762,2025-01-28T00:00:00.000Z,,,LAL,CHA
14763,2025-01-28T00:00:00.000Z,,,DET,CLE
14764,2025-01-28T00:30:00.000Z,,,HOU,BOS
14765,2025-01-28T00:30:00.000Z,,,SAC,BKN
14766,2025-01-28T00:30:00.000Z,,,ORL,MIA
14767,2025-01-28T00:30:00.000Z,,,MEM,NYK
14768,2025-01-28T00:30:00.000Z,,,NOP,TOR
14769,2025-01-28T01:00:00.000Z,,,DEN,CHI
14770,2025-01-28T01:00:00.000Z,,,ATL,MIN
14771,2025-01-28T01:30:00.000Z,,,WAS,DAL
14772,2025-01-28T02:00:00.000Z,,,MIL,UTA
14773,2025-01-28T02:30:00.000Z,,,LAC,PHX
14774,2025-01-29T00:30:00.000Z,,,LAL,PHI
14775,2025-01-29T03:00:00.000Z,,,UTA,GSW
14776,2025-01-29T03:00:00.000Z,,,MIL,POR
14777,2025-01-30T00:00:00.000Z,,,BKN,CHA
14778,2025-01-30T00:00:00.000Z,,,DET,IND
14779,2025-01-30T00:00:00.000Z,,,TOR,WAS
14780,2025-01-30T00:30:00.000Z,,,CHI,BOS
14781,2025-01-30T00:30:00.000Z,,,CLE,MIA
14782,2025-01-30T00:30:00.000Z,,,DEN,NYK
14783,2025-01-30T00:30:00.000Z,,,SAC,PHI
14784,2025-01-30T01:00:00.000Z,,,DAL,NOP
14785,2025-01-30T01:00:00.000Z,,,LAC,SAS
14786,2025-01-30T02:00:00.000Z,,,MIN,PHX
14787,2025-01-30T03:00:00.000Z,,,OKC,GSW
14788,2025-01-31T00:00:00.000Z,,,LAL,WAS
14789,2025-01-31T00:30:00.000Z,,,ATL,CLE
14790,2025-01-31T00:30:00.000Z,,,HOU,MEM
14791,2025-01-31T03:00:00.000Z,,,MIN,UTA
14792,2025-01-31T03:00:00.000Z,,,ORL,POR
14793,2025-02-01T00:00:00.000Z,,,LAC,CHA
14794,2025-02-01T00:00:00.000Z,,,DAL,DET
14795,2025-02-01T00:30:00.000Z,,,DEN,PHI
14796,2025-02-01T00:30:00.000Z,,,CHI,TOR
14797,2025-02-01T01:00:00.000Z,,,BOS,NOP
14798,2025-02-01T01:00:00.000Z,,,MIL,SAS
14799,2025-02-01T03:00:00.000Z,,,PHX,GSW
14800,2025-02-01T22:00:00.000Z,,,ATL,IND
14801,2025-02-01T22:00:00.000Z,,,ORL,UTA
14802,2025-02-02T00:00:00.000Z,,,DEN,CHA
14803,2025-02-02T01:00:00.000Z,,,BKN,HOU
14804,2025-02-02T01:00:00.000Z,,,WAS,MIN
14805,2025-02-02T01:00:00.000Z,,,SAC,OKC
14806,2025-02-02T01:30:00.000Z,,,LAL,NYK
14807,2025-02-02T01:30:00.000Z,,,MIA,SAS
14808,2025-02-02T03:00:00.000Z,,,PHX,POR
14809,2025-02-02T20:00:00.000Z,,,CHI,DET
14810,2025-02-02T20:30:00.000Z,,,DAL,CLE
14811,2025-02-02T20:30:00.000Z,,,LAC,TOR
14812,2025-02-02T23:00:00.000Z,,,BOS,PHI
14813,2025-02-03T01:30:00.000Z,,,MEM,MIL
14814,2025-02-04T00:00:00.000Z,,,WAS,CHA
14815,2025-02-04T00:00:00.000Z,,,ATL,DET
14816,2025-02-04T00:30:00.000Z,,,HOU,NYK
14817,2025-02-04T01:00:00.000Z,,,SAS,MEM
14818,2025-02-04T01:00:00.000Z,,,SAC,MIN
14819,2025-02-04T01:00:00.000Z,,,MIL,OKC
14820,2025-02-04T02:00:00.000Z,,,NOP,DEN
14821,2025-02-04T02:00:00.000Z,,,IND,UTA
14822,2025-02-04T03:00:00.000Z,,,ORL,GSW
14823,2025-02-04T03:00:00.000Z,,,PHX,POR
14824,2025-02-05T00:00:00.000Z,,,BOS,CLE
14825,2025-02-05T00:30:00.000Z,,,HOU,BKN
14826,2025-02-05T00:30:00.000Z,,,DAL,PHI
14827,2025-02-05T00:30:00.000Z,,,NYK,TOR
14828,2025-02-05T01:00:00.000Z,,,MIA,CHI
14829,2025-02-05T03:00:00.000Z,,,LAL,LAC
14830,2025-02-05T03:00:00.000Z,,,IND,POR
14831,2025-02-06T00:00:00.000Z,,,MIL,CHA
14832,2025-02-06T00:00:00.000Z,,,CLE,DET
14833,2025-02-06T00:30:00.000Z,,,SAS,ATL
14834,2025-02-06T00:30:00.000Z,,,WAS,BKN
14835,2025-02-06T00:30:00.000Z,,,MIA,PHI
14836,2025-02-06T00:30:00.000Z,,,MEM,TOR
14837,2025-02-06T01:00:00.000Z,,,CHI,MIN
14838,2025-02-06T01:00:00.000Z,,,PHX,OKC
14839,2025-02-06T02:00:00.000Z,,,GSW,UTA
14840,2025-02-06T03:00:00.000Z,,,NOP,DEN
14841,2025-02-06T03:00:00.000Z,,,ORL,SAC
14842,2025-02-07T00:30:00.000Z,,,DAL,BOS
14843,2025-02-07T01:00:00.000Z,,,HOU,MIN
14844,2025-02-07T02:00:00.000Z,,,ORL,DEN
14845,2025-02-07T03:00:00.000Z,,,GSW,LAL
14846,2025-02-07T03:00:00.000Z,,,SAC,POR
14847,2025-02-07T03:30:00.000Z,,,IND,LAC
14848,2025-02-08T00:00:00.000Z,,,SAS,CHA
14849,2025-02-08T00:00:00.000Z,,,CLE,WAS
14850,2025-02-08T00:30:00.000Z,,,MIL,ATL
14851,2025-02-08T00:30:00.000Z,,,MIA,BKN
14852,2025-02-08T00:30:00.000Z,,,PHI,DET
14853,2025-02-08T01:00:00.000Z,,,TOR,OKC
14854,2025-02-08T03:00:00.000Z,,,UTA,PHX
14855,2025-02-08T20:00:00.000Z,,,HOU,DAL
14856,2025-02-08T21:00:00.000Z,,,IND,LAL
14857,2025-02-09T00:00:00.000Z,,,SAS,ORL
14858,2025-02-09T00:00:00.000Z,,,ATL,WAS
14859,2025-02-09T01:00:00.000Z,,,GSW,CHI
14860,2025-02-09T01:00:00.000Z,,,OKC,MEM
14861,2025-02-09T01:00:00.000Z,,,POR,MIN
14862,2025-02-09T01:30:00.000Z,,,BOS,NYK
14863,2025-02-09T02:00:00.000Z,,,DEN,PHX
14864,2025-02-09T03:00:00.000Z,,,NOP,SAC
14865,2025-02-09T03:30:00.000Z,,,UTA,LAC
14866,2025-02-09T18:00:00.000Z,,,CHA,DET
14867,2025-02-09T19:00:00.000Z,,,TOR,HOU
14868,2025-02-09T19:00:00.000Z,,,PHI,MIL
14869,2025-02-11T00:00:00.000Z,,,MIN,CLE
14870,2025-02-11T00:00:00.000Z,,,ATL,ORL
14871,2025-02-11T00:00:00.000Z,,,SAS,WAS
14872,2025-02-11T00:30:00.000Z,,,CHA,BKN
14873,2025-02-11T00:30:00.000Z,,,BOS,MIA
