game.id,game_date,visitor_score,home_score,visitor_code,home_code,game_date_pacific
14306,2024-11-17 01:30:00+00:00,93.0,110.0,SAS,DAL,2024-11-16 17:30:00-08:00
14307,2024-11-17 03:00:00+00:00,117.0,121.0,UTA,SAC,2024-11-16 19:00:00-08:00
14308,2024-11-17 20:30:00+00:00,117.0,120.0,PHX,MIN,2024-11-17 12:30:00-08:00
14309,2024-11-17 22:00:00+00:00,110.0,119.0,MIA,IND,2024-11-17 14:00:00-08:00
14310,2024-11-17 23:00:00+00:00,114.0,128.0,CHA,CLE,2024-11-17 15:00:00-08:00
14311,2024-11-17 23:00:00+00:00,124.0,104.0,DET,WAS,2024-11-17 15:00:00-08:00
14312,2024-11-17 23:00:00+00:00,90.0,105.0,DEN,MEM,2024-11-17 15:00:00-08:00
14313,2024-11-17 23:00:00+00:00,110.0,114.0,ATL,POR,2024-11-17 15:00:00-08:00
14314,2024-11-18 00:00:00+00:00,104.0,114.0,BKN,NYK,2024-11-17 16:00:00-08:00
14315,2024-11-18 00:00:00+00:00,143.0,107.0,HOU,CHI,2024-11-17 16:00:00-08:00
14316,2024-11-18 00:00:00+00:00,121.0,119.0,DAL,OKC,2024-11-17 16:00:00-08:00
14317,2024-11-18 02:00:00+00:00,105.0,116.0,UTA,LAC,2024-11-17 18:00:00-08:00
14318,2024-11-19 00:00:00+00:00,122.0,112.0,CHI,DET,2024-11-18 16:00:00-08:00
14319,2024-11-19 00:30:00+00:00,89.0,106.0,PHI,MIA,2024-11-18 16:30:00-08:00
14320,2024-11-19 00:30:00+00:00,106.0,134.0,WAS,NYK,2024-11-18 16:30:00-08:00
14321,2024-11-19 00:30:00+00:00,119.0,130.0,IND,TOR,2024-11-18 16:30:00-08:00
14322,2024-11-19 01:00:00+00:00,100.0,101.0,HOU,MIL,2024-11-18 17:00:00-08:00
14323,2024-11-19 02:00:00+00:00,109.0,99.0,ORL,PHX,2024-11-18 18:00:00-08:00
14324,2024-11-19 03:00:00+00:00,109.0,108.0,ATL,SAC,2024-11-18 19:00:00-08:00
14325,2024-11-19 03:30:00+00:00,99.0,102.0,GSW,LAC,2024-11-18 19:30:00-08:00
14326,2024-11-20 00:00:00+00:00,117.0,120.0,CLE,BOS,2024-11-19 16:00:00-08:00
14327,2024-11-20 00:30:00+00:00,115.0,116.0,CHA,BKN,2024-11-19 16:30:00-08:00
14328,2024-11-20 01:00:00+00:00,122.0,110.0,DEN,MEM,2024-11-19 17:00:00-08:00
14329,2024-11-20 01:30:00+00:00,91.0,132.0,NOP,DAL,2024-11-19 17:30:00-08:00
14330,2024-11-20 02:30:00+00:00,104.0,110.0,OKC,SAS,2024-11-19 18:30:00-08:00
14331,2024-11-20 03:30:00+00:00,118.0,124.0,UTA,LAL,2024-11-19 19:30:00-08:00
14332,2024-11-21 00:30:00+00:00,100.0,128.0,NOP,CLE,2024-11-20 16:30:00-08:00
14333,2024-11-21 00:30:00+00:00,106.0,122.0,CHI,MIL,2024-11-20 16:30:00-08:00
14334,2024-11-21 01:00:00+00:00,113.0,130.0,IND,HOU,2024-11-20 17:00:00-08:00
14335,2024-11-21 01:00:00+00:00,111.0,117.0,PHI,MEM,2024-11-20 17:00:00-08:00
14336,2024-11-21 01:00:00+00:00,99.0,109.0,POR,OKC,2024-11-20 17:00:00-08:00
14337,2024-11-21 03:00:00+00:00,138.0,122.0,NYK,PHX,2024-11-20 19:00:00-08:00
14338,2024-11-21 03:00:00+00:00,97.0,120.0,ATL,GSW,2024-11-20 19:00:00-08:00
14339,2024-11-21 03:30:00+00:00,93.0,104.0,ORL,LAC,2024-11-20 19:30:00-08:00
14340,2024-11-22 00:00:00+00:00,121.0,123.0,DET,CHA,2024-11-21 16:00:00-08:00
14341,2024-11-22 00:30:00+00:00,105.0,110.0,MIN,TOR,2024-11-21 16:30:00-08:00
14342,2024-11-22 01:00:00+00:00,118.0,126.0,UTA,SAS,2024-11-21 17:00:00-08:00
14343,2024-11-22 03:30:00+00:00,119.0,118.0,ORL,LAL,2024-11-21 19:30:00-08:00
14344,2024-11-23 00:00:00+00:00,98.0,113.0,BKN,PHI,2024-11-22 16:00:00-08:00
14345,2024-11-23 00:00:00+00:00,108.0,96.0,BOS,WAS,2024-11-22 16:00:00-08:00
14346,2024-11-23 00:30:00+00:00,117.0,129.0,IND,MIL,2024-11-22 16:30:00-08:00
14347,2024-11-23 01:00:00+00:00,122.0,136.0,ATL,CHI,2024-11-22 17:00:00-08:00
14348,2024-11-23 01:00:00+00:00,88.0,116.0,POR,HOU,2024-11-22 17:00:00-08:00
14349,2024-11-23 01:00:00+00:00,112.0,108.0,GSW,NOP,2024-11-22 17:00:00-08:00
14350,2024-11-23 03:00:00+00:00,123.0,120.0,DAL,DEN,2024-11-22 19:00:00-08:00
14351,2024-11-23 03:30:00+00:00,88.0,104.0,SAC,LAC,2024-11-22 19:30:00-08:00
14352,2024-11-23 22:00:00+00:00,106.0,121.0,NYK,UTA,2024-11-23 14:00:00-08:00
14353,2024-11-24 00:00:00+00:00,100.0,111.0,DET,ORL,2024-11-23 16:00:00-08:00
14354,2024-11-24 01:00:00+00:00,142.0,131.0,MEM,CHI,2024-11-23 17:00:00-08:00
14355,2024-11-24 01:00:00+00:00,104.0,98.0,POR,HOU,2024-11-23 17:00:00-08:00
14356,2024-11-24 01:00:00+00:00,119.0,125.0,CHA,MIL,2024-11-23 17:00:00-08:00
14357,2024-11-24 01:30:00+00:00,94.0,104.0,GSW,SAS,2024-11-23 17:30:00-08:00
14358,2024-11-24 03:30:00+00:00,127.0,102.0,DEN,LAL,2024-11-23 19:30:00-08:00
14359,2024-11-24 20:30:00+00:00,105.0,107.0,MIN,BOS,2024-11-24 12:30:00-08:00
14360,2024-11-24 22:00:00+00:00,103.0,115.0,WAS,IND,2024-11-24 14:00:00-08:00
14361,2024-11-24 23:00:00+00:00,118.0,123.0,DAL,MIA,2024-11-24 15:00:00-08:00
14362,2024-11-24 23:00:00+00:00,125.0,99.0,LAC,PHI,2024-11-24 15:00:00-08:00
14363,2024-11-25 00:30:00+00:00,108.0,122.0,TOR,CLE,2024-11-24 16:30:00-08:00
14364,2024-11-25 02:00:00+00:00,108.0,103.0,BKN,SAC,2024-11-24 18:00:00-08:00
14365,2024-11-26 00:00:00+00:00,95.0,84.0,ORL,CHA,2024-11-25 16:00:00-08:00
14366,2024-11-26 00:00:00+00:00,100.0,102.0,TOR,DET,2024-11-25 16:00:00-08:00
14367,2024-11-26 00:00:00+00:00,110.0,114.0,NOP,IND,2024-11-25 16:00:00-08:00
14368,2024-11-26 00:30:00+00:00,129.0,119.0,DAL,ATL,2024-11-25 16:30:00-08:00
14369,2024-11-26 00:30:00+00:00,94.0,126.0,LAC,BOS,2024-11-25 16:30:00-08:00
14370,2024-11-26 01:00:00+00:00,98.0,123.0,POR,MEM,2024-11-25 17:00:00-08:00
14371,2024-11-26 02:00:00+00:00,145.0,118.0,NYK,DEN,2024-11-25 18:00:00-08:00
14372,2024-11-26 03:00:00+00:00,128.0,120.0,BKN,GSW,2024-11-25 19:00:00-08:00
14373,2024-11-26 03:00:00+00:00,130.0,109.0,OKC,SAC,2024-11-25 19:00:00-08:00
14374,2024-11-27 00:00:00+00:00,127.0,108.0,CHI,WAS,2024-11-26 16:00:00-08:00
14375,2024-11-27 00:30:00+00:00,106.0,103.0,MIL,MIA,2024-11-26 16:30:00-08:00
14376,2024-11-27 01:00:00+00:00,117.0,111.0,HOU,MIN,2024-11-26 17:00:00-08:00
14377,2024-11-27 02:00:00+00:00,128.0,115.0,SAS,UTA,2024-11-26 18:00:00-08:00
14378,2024-11-27 03:00:00+00:00,100.0,127.0,LAL,PHX,2024-11-26 19:00:00-08:00
14379,2024-11-28 00:00:00+00:00,98.0,94.0,MIA,CHA,2024-11-27 16:00:00-08:00
14380,2024-11-28 00:00:00+00:00,135.0,124.0,ATL,CLE,2024-11-27 16:00:00-08:00
14381,2024-11-28 00:00:00+00:00,114.0,121.0,POR,IND,2024-11-27 16:00:00-08:00
14382,2024-11-28 00:00:00+00:00,119.0,133.0,CHI,ORL,2024-11-27 16:00:00-08:00
14383,2024-11-28 00:00:00+00:00,122.0,115.0,HOU,PHI,2024-11-27 16:00:00-08:00
14384,2024-11-28 00:00:00+00:00,121.0,96.0,LAC,WAS,2024-11-27 16:00:00-08:00
14385,2024-11-28 00:30:00+00:00,114.0,129.0,NYK,DAL,2024-11-27 16:30:00-08:00
14386,2024-11-28 01:00:00+00:00,111.0,131.0,DET,MEM,2024-11-27 17:00:00-08:00
14387,2024-11-28 01:00:00+00:00,115.0,104.0,SAC,MIN,2024-11-27 17:00:00-08:00
14388,2024-11-28 01:00:00+00:00,119.0,93.0,TOR,NOP,2024-11-27 17:00:00-08:00
14389,2024-11-28 01:30:00+00:00,119.0,101.0,LAL,SAS,2024-11-27 17:30:00-08:00
14390,2024-11-28 02:00:00+00:00,127.0,117.0,BKN,PHX,2024-11-27 18:00:00-08:00
14391,2024-11-28 02:00:00+00:00,122.0,103.0,DEN,UTA,2024-11-27 18:00:00-08:00
14392,2024-11-28 03:00:00+00:00,105.0,101.0,OKC,GSW,2024-11-27 19:00:00-08:00
14393,2024-11-29 17:00:00+00:00,99.0,98.0,NYK,CHA,2024-11-29 09:00:00-08:00
14394,2024-11-29 19:30:00+00:00,101.0,117.0,CLE,ATL,2024-11-29 11:30:00-08:00
14395,2024-11-29 22:00:00+00:00,109.0,120.0,NOP,MEM,2024-11-29 14:00:00-08:00
14396,2024-11-30 00:30:00+00:00,123.0,100.0,ORL,BKN,2024-11-29 16:30:00-08:00
14397,2024-11-30 00:30:00+00:00,92.0,93.0,LAC,MIN,2024-11-29 16:30:00-08:00
14398,2024-11-30 01:00:00+00:00,130.0,106.0,DET,IND,2024-11-29 17:00:00-08:00
14399,2024-11-30 01:00:00+00:00,111.0,121.0,TOR,MIA,2024-11-29 17:00:00-08:00
14400,2024-11-30 01:00:00+00:00,138.0,129.0,BOS,CHI,2024-11-29 17:00:00-08:00
14401,2024-11-30 03:00:00+00:00,101.0,93.0,OKC,LAL,2024-11-29 19:00:00-08:00
14402,2024-11-30 03:00:00+00:00,106.0,115.0,SAC,POR,2024-11-29 19:00:00-08:00
14403,2024-11-30 23:00:00+00:00,107.0,104.0,ATL,CHA,2024-11-30 15:00:00-08:00
14404,2024-12-01 00:00:00+00:00,111.0,96.0,PHI,DET,2024-11-30 16:00:00-08:00
14405,2024-12-01 01:00:00+00:00,114.0,124.0,WAS,MIL,2024-11-30 17:00:00-08:00
14406,2024-12-01 02:00:00+00:00,105.0,113.0,GSW,PHX,2024-11-30 18:00:00-08:00
14407,2024-12-01 02:30:00+00:00,106.0,94.0,DAL,UTA,2024-11-30 18:30:00-08:00
14408,2024-12-01 20:30:00+00:00,100.0,92.0,ORL,BKN,2024-12-01 12:30:00-08:00
14409,2024-12-01 20:30:00+00:00,121.0,136.0,IND,MEM,2024-12-01 12:30:00-08:00
14410,2024-12-01 23:00:00+00:00,111.0,115.0,BOS,CLE,2024-12-01 15:00:00-08:00
14411,2024-12-01 23:00:00+00:00,85.0,118.0,NOP,NYK,2024-12-01 15:00:00-08:00
14412,2024-12-01 23:00:00+00:00,116.0,119.0,MIA,TOR,2024-12-01 15:00:00-08:00
14413,2024-12-02 00:00:00+00:00,116.0,119.0,OKC,HOU,2024-12-01 16:00:00-08:00
14414,2024-12-02 01:00:00+00:00,105.0,104.0,LAL,UTA,2024-12-01 17:00:00-08:00
14415,2024-12-02 02:00:00+00:00,137.0,131.0,DAL,POR,2024-12-01 18:00:00-08:00
14416,2024-12-02 02:00:00+00:00,127.0,125.0,SAS,SAC,2024-12-01 18:00:00-08:00
14417,2024-12-02 03:00:00+00:00,122.0,126.0,DEN,LAC,2024-12-01 19:00:00-08:00
14418,2024-12-03 00:30:00+00:00,112.0,124.0,NOP,ATL,2024-12-02 16:30:00-08:00
14419,2024-12-03 00:30:00+00:00,89.0,108.0,MIA,BOS,2024-12-02 16:30:00-08:00
14420,2024-12-03 01:00:00+00:00,102.0,128.0,BKN,CHI,2024-12-02 17:00:00-08:00
14421,2024-12-03 01:00:00+00:00,80.0,109.0,LAL,MIN,2024-12-02 17:00:00-08:00
14422,2024-12-04 00:00:00+00:00,110.0,104.0,PHI,CHA,2024-12-03 16:00:00-08:00
14423,2024-12-04 00:00:00+00:00,87.0,118.0,WAS,CLE,2024-12-03 16:00:00-08:00
14424,2024-12-04 00:00:00+00:00,128.0,107.0,MIL,DET,2024-12-03 16:00:00-08:00
14425,2024-12-04 00:30:00+00:00,106.0,121.0,ORL,NYK,2024-12-03 16:30:00-08:00
14426,2024-12-04 00:30:00+00:00,111.0,122.0,IND,TOR,2024-12-03 16:30:00-08:00
14427,2024-12-04 01:00:00+00:00,106.0,133.0,UTA,OKC,2024-12-03 17:00:00-08:00
14428,2024-12-04 01:30:00+00:00,116.0,121.0,MEM,DAL,2024-12-03 17:30:00-08:00
14429,2024-12-04 02:00:00+00:00,93.0,104.0,SAS,PHX,2024-12-03 18:00:00-08:00
14430,2024-12-04 03:00:00+00:00,115.0,119.0,GSW,DEN,2024-12-03 19:00:00-08:00
14431,2024-12-04 03:00:00+00:00,111.0,120.0,HOU,SAC,2024-12-03 19:00:00-08:00
14432,2024-12-04 03:30:00+00:00,105.0,127.0,POR,LAC,2024-12-03 19:30:00-08:00
14433,2024-12-05 00:30:00+00:00,120.0,130.0,DET,BOS,2024-12-04 16:30:00-08:00
14434,2024-12-05 00:30:00+00:00,90.0,99.0,IND,BKN,2024-12-04 16:30:00-08:00
14435,2024-12-05 00:30:00+00:00,93.0,134.0,LAL,MIA,2024-12-04 16:30:00-08:00
14436,2024-12-05 00:30:00+00:00,106.0,102.0,ORL,PHI,2024-12-04 16:30:00-08:00
14437,2024-12-05 01:00:00+00:00,119.0,104.0,ATL,MIL,2024-12-04 17:00:00-08:00
14438,2024-12-05 03:30:00+00:00,108.0,80.0,MIN,LAC,2024-12-04 19:30:00-08:00
14439,2024-12-06 00:00:00+00:00,114.0,126.0,DEN,CLE,2024-12-05 16:00:00-08:00
14440,2024-12-06 00:00:00+00:00,137.0,101.0,DAL,WAS,2024-12-05 16:00:00-08:00
14441,2024-12-06 00:30:00+00:00,101.0,125.0,CHA,NYK,2024-12-05 16:30:00-08:00
14442,2024-12-06 00:30:00+00:00,129.0,92.0,OKC,TOR,2024-12-05 16:30:00-08:00
14443,2024-12-06 01:00:00+00:00,110.0,115.0,SAC,MEM,2024-12-05 17:00:00-08:00
14444,2024-12-06 01:00:00+00:00,124.0,126.0,PHX,NOP,2024-12-05 17:00:00-08:00
14445,2024-12-06 01:00:00+00:00,139.0,124.0,CHI,SAS,2024-12-05 17:00:00-08:00
14446,2024-12-06 03:00:00+00:00,93.0,99.0,HOU,GSW,2024-12-05 19:00:00-08:00
14447,2024-12-07 00:00:00+00:00,94.0,102.0,ORL,PHI,2024-12-06 16:00:00-08:00
14448,2024-12-07 00:30:00+00:00,132.0,134.0,LAL,ATL,2024-12-06 16:30:00-08:00
14449,2024-12-07 00:30:00+00:00,105.0,111.0,MIL,BOS,2024-12-06 16:30:00-08:00
14450,2024-12-07 01:00:00+00:00,132.0,123.0,IND,CHI,2024-12-06 17:00:00-08:00
14451,2024-12-07 01:00:00+00:00,140.0,113.0,SAC,SAS,2024-12-06 17:00:00-08:00
14452,2024-12-07 03:00:00+00:00,107.0,90.0,MIN,GSW,2024-12-06 19:00:00-08:00
14453,2024-12-07 03:00:00+00:00,141.0,99.0,UTA,POR,2024-12-06 19:00:00-08:00
14454,2024-12-07 18:00:00+00:00,116.0,102.0,CLE,CHA,2024-12-07 10:00:00-08:00
14455,2024-12-08 00:00:00+00:00,113.0,122.0,DEN,WAS,2024-12-07 16:00:00-08:00
14456,2024-12-08 00:00:00+00:00,119.0,109.0,OKC,NOP,2024-12-07 16:00:00-08:00
14457,2024-12-08 00:30:00+00:00,120.0,111.0,DET,NYK,2024-12-07 16:30:00-08:00
14458,2024-12-08 00:30:00+00:00,125.0,118.0,DAL,TOR,2024-12-07 16:30:00-08:00
14459,2024-12-08 01:00:00+00:00,127.0,121.0,MEM,BOS,2024-12-07 17:00:00-08:00
14460,2024-12-08 01:00:00+00:00,111.0,121.0,PHX,MIA,2024-12-07 17:00:00-08:00
14461,2024-12-08 18:00:00+00:00,108.0,100.0,PHI,CHI,2024-12-08 10:00:00-08:00
14462,2024-12-08 20:30:00+00:00,118.0,113.0,MIL,BKN,2024-12-08 12:30:00-08:00
14463,2024-12-08 22:00:00+00:00,113.0,109.0,CHA,IND,2024-12-08 14:00:00-08:00
14464,2024-12-08 23:00:00+00:00,141.0,111.0,DEN,ATL,2024-12-08 15:00:00-08:00
14465,2024-12-08 23:00:00+00:00,113.0,122.0,CLE,MIA,2024-12-08 15:00:00-08:00
14466,2024-12-08 23:30:00+00:00,110.0,115.0,PHX,ORL,2024-12-08 15:30:00-08:00
14467,2024-12-09 00:00:00+00:00,140.0,112.0,MEM,WAS,2024-12-08 16:00:00-08:00
14468,2024-12-09 00:00:00+00:00,116.0,121.0,NOP,SAS,2024-12-08 16:00:00-08:00
14469,2024-12-09 01:30:00+00:00,106.0,114.0,MIN,GSW,2024-12-08 17:30:00-08:00
14470,2024-12-09 02:00:00+00:00,117.0,106.0,HOU,LAC,2024-12-08 18:00:00-08:00
14471,2024-12-09 02:00:00+00:00,97.0,141.0,UTA,SAC,2024-12-08 18:00:00-08:00
14472,2024-12-09 02:30:00+00:00,98.0,107.0,POR,LAL,2024-12-08 18:30:00-08:00
14473,2024-12-10 00:30:00+00:00,113.0,108.0,NYK,TOR,2024-12-09 16:30:00-08:00
14474,2024-12-20 00:00:00+00:00,126.0,119.0,UTA,DET,2024-12-19 16:00:00-08:00
14475,2024-12-20 00:00:00+00:00,105.0,99.0,OKC,ORL,2024-12-19 16:00:00-08:00
14476,2024-12-20 00:00:00+00:00,114.0,123.0,CHA,WAS,2024-12-19 16:00:00-08:00
14477,2024-12-20 00:30:00+00:00,117.0,108.0,CHI,BOS,2024-12-19 16:30:00-08:00
14478,2024-12-20 00:30:00+00:00,101.0,94.0,BKN,TOR,2024-12-19 16:30:00-08:00
14479,2024-12-20 01:00:00+00:00,113.0,133.0,NOP,HOU,2024-12-19 17:00:00-08:00
14480,2024-12-20 01:00:00+00:00,93.0,144.0,GSW,MEM,2024-12-19 17:00:00-08:00
14481,2024-12-20 01:00:00+00:00,133.0,107.0,NYK,MIN,2024-12-19 17:00:00-08:00
14482,2024-12-20 01:30:00+00:00,118.0,95.0,LAC,DAL,2024-12-19 17:30:00-08:00
14483,2024-12-20 02:00:00+00:00,120.0,111.0,IND,PHX,2024-12-19 18:00:00-08:00
14484,2024-12-20 02:30:00+00:00,126.0,133.0,ATL,SAS,2024-12-19 18:30:00-08:00
14485,2024-12-20 03:00:00+00:00,124.0,126.0,DEN,POR,2024-12-19 19:00:00-08:00
14486,2024-12-20 03:00:00+00:00,113.0,100.0,LAL,SAC,2024-12-19 19:00:00-08:00
14487,2024-12-21 00:00:00+00:00,98.0,108.0,CHA,PHI,2024-12-20 16:00:00-08:00
14488,2024-12-21 00:30:00+00:00,101.0,124.0,MIL,CLE,2024-12-20 16:30:00-08:00
14489,2024-12-21 01:00:00+00:00,104.0,97.0,OKC,MIA,2024-12-20 17:00:00-08:00
14490,2024-12-21 23:00:00+00:00,103.0,99.0,LAL,SAC,2024-12-21 15:00:00-08:00
14491,2024-12-22 00:00:00+00:00,114.0,121.0,MIA,ORL,2024-12-21 16:00:00-08:00
14492,2024-12-22 00:30:00+00:00,128.0,112.0,MEM,ATL,2024-12-21 16:30:00-08:00
14493,2024-12-22 00:30:00+00:00,105.0,94.0,UTA,BKN,2024-12-21 16:30:00-08:00
14494,2024-12-22 01:00:00+00:00,99.0,126.0,PHI,CLE,2024-12-21 17:00:00-08:00
14495,2024-12-22 01:00:00+00:00,123.0,98.0,BOS,CHI,2024-12-21 17:00:00-08:00
14496,2024-12-22 01:00:00+00:00,101.0,112.0,WAS,MIL,2024-12-21 17:00:00-08:00
14497,2024-12-22 01:00:00+00:00,113.0,103.0,GSW,MIN,2024-12-21 17:00:00-08:00
14498,2024-12-22 01:00:00+00:00,104.0,93.0,NYK,NOP,2024-12-21 17:00:00-08:00
14499,2024-12-22 01:30:00+00:00,97.0,113.0,LAC,DAL,2024-12-21 17:30:00-08:00
14500,2024-12-22 01:30:00+00:00,94.0,114.0,POR,SAS,2024-12-21 17:30:00-08:00
14501,2024-12-22 02:00:00+00:00,133.0,125.0,DET,PHX,2024-12-21 18:00:00-08:00
14502,2024-12-22 23:00:00+00:00,114.0,110.0,HOU,TOR,2024-12-22 15:00:00-08:00
14503,2024-12-22 23:00:00+00:00,122.0,95.0,IND,SAC,2024-12-22 15:00:00-08:00
14504,2024-12-23 00:00:00+00:00,132.0,129.0,DEN,NOP,2024-12-22 16:00:00-08:00
14505,2024-12-24 00:00:00+00:00,114.0,101.0,HOU,CHA,2024-12-23 16:00:00-08:00
14506,2024-12-24 00:00:00+00:00,113.0,124.0,UTA,CLE,2024-12-23 16:00:00-08:00
14507,2024-12-24 00:00:00+00:00,104.0,108.0,BOS,ORL,2024-12-23 16:00:00-08:00
14508,2024-12-24 00:00:00+00:00,106.0,111.0,SAS,PHI,2024-12-23 16:00:00-08:00
14509,2024-12-24 00:30:00+00:00,104.0,117.0,MIN,ATL,2024-12-23 16:30:00-08:00
14510,2024-12-24 00:30:00+00:00,95.0,110.0,BKN,MIA,2024-12-23 16:30:00-08:00
14511,2024-12-24 00:30:00+00:00,125.0,139.0,TOR,NYK,2024-12-23 16:30:00-08:00
14512,2024-12-24 01:00:00+00:00,112.0,91.0,MIL,CHI,2024-12-23 17:00:00-08:00
14513,2024-12-24 01:00:00+00:00,114.0,110.0,LAC,MEM,2024-12-23 17:00:00-08:00
14514,2024-12-24 01:00:00+00:00,105.0,123.0,WAS,OKC,2024-12-23 17:00:00-08:00
14515,2024-12-24 01:30:00+00:00,108.0,132.0,POR,DAL,2024-12-23 17:30:00-08:00
14516,2024-12-24 03:00:00+00:00,90.0,117.0,PHX,DEN,2024-12-23 19:00:00-08:00
14517,2024-12-24 03:00:00+00:00,111.0,105.0,IND,GSW,2024-12-23 19:00:00-08:00
14518,2024-12-24 03:30:00+00:00,117.0,114.0,DET,LAL,2024-12-23 19:30:00-08:00
14519,2024-12-25 17:00:00+00:00,114.0,117.0,SAS,NYK,2024-12-25 09:00:00-08:00
14520,2024-12-25 19:30:00+00:00,105.0,99.0,MIN,DAL,2024-12-25 11:30:00-08:00
14521,2024-12-25 22:00:00+00:00,118.0,114.0,PHI,BOS,2024-12-25 14:00:00-08:00
14522,2024-12-26 01:00:00+00:00,115.0,113.0,LAL,GSW,2024-12-25 17:00:00-08:00
14523,2024-12-26 03:30:00+00:00,100.0,110.0,DEN,PHX,2024-12-25 19:30:00-08:00
14524,2024-12-27 00:00:00+00:00,120.0,114.0,OKC,IND,2024-12-26 16:00:00-08:00
14525,2024-12-27 00:00:00+00:00,89.0,88.0,MIA,ORL,2024-12-26 16:00:00-08:00
14526,2024-12-27 00:00:00+00:00,110.0,113.0,CHA,WAS,2024-12-26 16:00:00-08:00
14527,2024-12-27 00:30:00+00:00,133.0,141.0,CHI,ATL,2024-12-26 16:30:00-08:00
14528,2024-12-27 01:00:00+00:00,126.0,155.0,TOR,MEM,2024-12-26 17:00:00-08:00
14529,2024-12-27 01:00:00+00:00,111.0,105.0,BKN,MIL,2024-12-26 17:00:00-08:00
14530,2024-12-27 01:00:00+00:00,128.0,111.0,HOU,NOP,2024-12-26 17:00:00-08:00
14531,2024-12-27 03:00:00+00:00,120.0,122.0,UTA,POR,2024-12-26 19:00:00-08:00
14532,2024-12-27 03:00:00+00:00,114.0,113.0,DET,SAC,2024-12-26 19:00:00-08:00
14533,2024-12-28 00:00:00+00:00,108.0,85.0,NYK,ORL,2024-12-27 16:00:00-08:00
14534,2024-12-28 00:30:00+00:00,105.0,142.0,IND,BOS,2024-12-27 16:30:00-08:00
14535,2024-12-28 00:30:00+00:00,96.0,87.0,SAS,BKN,2024-12-27 16:30:00-08:00
14536,2024-12-28 01:00:00+00:00,113.0,112.0,MIN,HOU,2024-12-27 17:00:00-08:00
14537,2024-12-28 01:00:00+00:00,132.0,124.0,MEM,NOP,2024-12-27 17:00:00-08:00
14538,2024-12-28 02:00:00+00:00,149.0,135.0,CLE,DEN,2024-12-27 18:00:00-08:00
14539,2024-12-28 02:00:00+00:00,98.0,89.0,DAL,PHX,2024-12-27 18:00:00-08:00
14540,2024-12-28 03:00:00+00:00,92.0,102.0,GSW,LAC,2024-12-27 19:00:00-08:00
14541,2024-12-28 20:00:00+00:00,110.0,120.0,MIA,ATL,2024-12-28 12:00:00-08:00
14542,2024-12-28 23:00:00+00:00,106.0,94.0,OKC,CHA,2024-12-28 15:00:00-08:00
14543,2024-12-29 00:00:00+00:00,136.0,132.0,NYK,WAS,2024-12-28 16:00:00-08:00
14544,2024-12-29 01:00:00+00:00,111.0,116.0,MIL,CHI,2024-12-28 17:00:00-08:00
14545,2024-12-29 01:30:00+00:00,105.0,109.0,PHX,GSW,2024-12-28 17:30:00-08:00
14546,2024-12-29 02:00:00+00:00,121.0,134.0,DET,DEN,2024-12-28 18:00:00-08:00
14547,2024-12-29 02:30:00+00:00,114.0,111.0,PHI,UTA,2024-12-28 18:30:00-08:00
14548,2024-12-29 03:00:00+00:00,122.0,126.0,DAL,POR,2024-12-28 19:00:00-08:00
14549,2024-12-29 03:30:00+00:00,122.0,132.0,SAC,LAL,2024-12-28 19:30:00-08:00
14550,2024-12-29 20:30:00+00:00,101.0,102.0,BKN,ORL,2024-12-29 12:30:00-08:00
14551,2024-12-29 23:00:00+00:00,123.0,114.0,IND,BOS,2024-12-29 15:00:00-08:00
14552,2024-12-29 23:00:00+00:00,136.0,107.0,ATL,TOR,2024-12-29 15:00:00-08:00
14553,2024-12-30 00:00:00+00:00,104.0,100.0,MIA,HOU,2024-12-29 16:00:00-08:00
14554,2024-12-30 00:00:00+00:00,106.0,130.0,MEM,OKC,2024-12-29 16:00:00-08:00
14555,2024-12-30 01:00:00+00:00,110.0,112.0,SAS,MIN,2024-12-29 17:00:00-08:00
14556,2024-12-31 00:00:00+00:00,115.0,108.0,CHI,CHA,2024-12-30 16:00:00-08:00
14557,2024-12-31 00:00:00+00:00,126.0,106.0,NYK,WAS,2024-12-30 16:00:00-08:00
14558,2024-12-31 01:00:00+00:00,116.0,113.0,LAC,NOP,2024-12-30 17:00:00-08:00
14559,2024-12-31 02:00:00+00:00,132.0,121.0,DEN,UTA,2024-12-30 18:00:00-08:00
14560,2024-12-31 03:00:00+00:00,113.0,95.0,CLE,GSW,2024-12-30 19:00:00-08:00
14561,2024-12-31 03:00:00+00:00,125.0,103.0,PHI,POR,2024-12-30 19:00:00-08:00
14562,2024-12-31 03:00:00+00:00,100.0,110.0,DAL,SAC,2024-12-30 19:00:00-08:00
15315,2024-10-05 01:00:00+00:00,87.0,116.0,BNZ,UTA,2024-10-04 18:00:00-07:00
15316,2024-10-11 00:00:00+00:00,89.0,117.0,BNZ,OKC,2024-10-10 17:00:00-07:00
15317,2024-12-11 00:00:00+00:00,109.0,114.0,ORL,MIL,2024-12-10 16:00:00-08:00
15318,2024-12-11 02:30:00+00:00,104.0,118.0,DAL,OKC,2024-12-10 18:30:00-08:00
15319,2024-12-12 00:00:00+00:00,108.0,100.0,ATL,NYK,2024-12-11 16:00:00-08:00
15320,2024-12-12 02:30:00+00:00,90.0,91.0,GSW,HOU,2024-12-11 18:30:00-08:00
15321,2024-12-13 00:30:00+00:00,99.0,123.0,DET,BOS,2024-12-12 16:30:00-08:00
